OID_,Field1,state_code,county_cod,site_numbe,parameter_,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_mea,units_of_m,units_of_1,sample_dur,sample_d_1,sample_fre,detection_,uncertaint,qualifier,method_typ,method,method_cod,state,county,date_of_la,cbsa_code,LULC,averageTra,clipDEM1km,STATION
78,78,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,6:00,7/4/2021 0:00,13:00,0.023,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
79,79,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,7:00,7/4/2021 0:00,14:00,0.031,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
80,80,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,8:00,7/4/2021 0:00,15:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
81,81,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,9:00,7/4/2021 0:00,16:00,0.054,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
82,82,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,10:00,7/4/2021 0:00,17:00,0.059,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
83,83,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,11:00,7/4/2021 0:00,18:00,0.067,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
84,84,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,12:00,7/4/2021 0:00,19:00,0.071,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
85,85,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,13:00,7/4/2021 0:00,20:00,0.064,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
86,86,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,14:00,7/4/2021 0:00,21:00,0.07,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
87,87,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,15:00,7/4/2021 0:00,22:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
88,88,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,16:00,7/4/2021 0:00,23:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
89,89,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,17:00,7/5/2021 0:00,0:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
90,90,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,18:00,7/5/2021 0:00,1:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
91,91,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,19:00,7/5/2021 0:00,2:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
92,92,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,20:00,7/5/2021 0:00,3:00,0.034,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
93,93,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,21:00,7/5/2021 0:00,4:00,0.031,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
94,94,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,22:00,7/5/2021 0:00,5:00,0.03,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
95,95,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/4/2021 0:00,23:00,7/5/2021 0:00,6:00,0.029,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
96,96,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,0:00,7/5/2021 0:00,7:00,0.029,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
97,97,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,1:00,7/5/2021 0:00,8:00,0.027,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
98,98,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,2:00,7/5/2021 0:00,9:00,0.021,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
99,99,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,3:00,7/5/2021 0:00,10:00,0.025,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
100,100,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,4:00,7/5/2021 0:00,11:00,0.026,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
101,101,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,5:00,7/5/2021 0:00,12:00,0.023,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
102,102,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,6:00,7/5/2021 0:00,13:00,0.025,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
103,103,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,7:00,7/5/2021 0:00,14:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
104,104,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,8:00,7/5/2021 0:00,15:00,0.054,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
105,105,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,9:00,7/5/2021 0:00,16:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
106,106,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,10:00,7/5/2021 0:00,17:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
107,107,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,11:00,7/5/2021 0:00,18:00,0.064,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
108,108,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,12:00,7/5/2021 0:00,19:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
109,109,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,13:00,7/5/2021 0:00,20:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
110,110,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,14:00,7/5/2021 0:00,21:00,0.064,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
111,111,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,15:00,7/5/2021 0:00,22:00,0.054,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
112,112,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,16:00,7/5/2021 0:00,23:00,0.047,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
113,113,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,17:00,7/6/2021 0:00,0:00,0.048,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
114,114,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,18:00,7/6/2021 0:00,1:00,0.038,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
115,115,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,19:00,7/6/2021 0:00,2:00,0.025,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
116,116,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,20:00,7/6/2021 0:00,3:00,0.018,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
117,117,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,21:00,7/6/2021 0:00,4:00,0.018,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
118,118,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,22:00,7/6/2021 0:00,5:00,0.017,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
119,119,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/5/2021 0:00,23:00,7/6/2021 0:00,6:00,0.015,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
120,120,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,0:00,7/6/2021 0:00,7:00,0.017,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
121,121,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,1:00,7/6/2021 0:00,8:00,0.015,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
122,122,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,2:00,7/6/2021 0:00,9:00,0.015,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
123,123,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,3:00,7/6/2021 0:00,10:00,0.017,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
124,124,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,4:00,7/6/2021 0:00,11:00,0.013,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
125,125,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,5:00,7/6/2021 0:00,12:00,0.011,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
126,126,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,6:00,7/6/2021 0:00,13:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AX - Precision Check.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
127,127,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,7:00,7/6/2021 0:00,14:00,0.033,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
128,128,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,8:00,7/6/2021 0:00,15:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AV - Power Failure.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
129,129,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,9:00,7/6/2021 0:00,16:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AV - Power Failure.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
130,130,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,10:00,7/6/2021 0:00,17:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
131,131,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,11:00,7/6/2021 0:00,18:00,0.063,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
132,132,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,12:00,7/6/2021 0:00,19:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
133,133,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,13:00,7/6/2021 0:00,20:00,0.069,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
134,134,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,14:00,7/6/2021 0:00,21:00,0.067,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
135,135,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,15:00,7/6/2021 0:00,22:00,0.063,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
136,136,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,16:00,7/6/2021 0:00,23:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
137,137,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,17:00,7/7/2021 0:00,0:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
138,138,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,18:00,7/7/2021 0:00,1:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
139,139,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,19:00,7/7/2021 0:00,2:00,0.042,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
140,140,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,20:00,7/7/2021 0:00,3:00,0.036,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
141,141,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,21:00,7/7/2021 0:00,4:00,0.027,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
142,142,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,22:00,7/7/2021 0:00,5:00,0.016,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
143,143,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/6/2021 0:00,23:00,7/7/2021 0:00,6:00,0.018,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
144,144,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,0:00,7/7/2021 0:00,7:00,0.015,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
145,145,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,1:00,7/7/2021 0:00,8:00,0.014,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
146,146,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,2:00,7/7/2021 0:00,9:00,0.01,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
147,147,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,3:00,7/7/2021 0:00,10:00,0.012,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
148,148,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,4:00,7/7/2021 0:00,11:00,0.011,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
149,149,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,5:00,7/7/2021 0:00,12:00,0.01,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
150,150,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,6:00,7/7/2021 0:00,13:00,0.013,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
151,151,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,7:00,7/7/2021 0:00,14:00,0.028,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
152,152,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,8:00,7/7/2021 0:00,15:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
153,153,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,9:00,7/7/2021 0:00,16:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
154,154,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,10:00,7/7/2021 0:00,17:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
155,155,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,11:00,7/7/2021 0:00,18:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
156,156,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/7/2021 0:00,12:00,7/7/2021 0:00,19:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
